tracker_model,target_model,tracker_wins,target_wins,draws
tracker254.pth,target251.pth,172,28,0
tracker254.pth,target253.pth,193,7,0
tracker254.pth,target255.pth,113,87,0
tracker254.pth,target257.pth,67,133,0
tracker254.pth,target259.pth,89,111,0
tracker254.pth,target261.pth,82,118,0
tracker254.pth,target263.pth,154,46,0
tracker254.pth,target265.pth,191,9,0
tracker254.pth,target267.pth,178,22,0
tracker254.pth,target269.pth,89,111,0
tracker254.pth,target271.pth,110,90,0
tracker254.pth,target273.pth,96,104,0
tracker254.pth,target275.pth,115,85,0
tracker256.pth,target1.pth,156,44,0
tracker256.pth,target3.pth,102,98,0
tracker256.pth,target5.pth,46,154,0
tracker256.pth,target7.pth,59,141,0
tracker256.pth,target9.pth,128,72,0
tracker256.pth,target11.pth,131,69,0
tracker256.pth,target13.pth,126,74,0
tracker256.pth,target15.pth,168,32,0
tracker256.pth,target17.pth,124,76,0
tracker256.pth,target19.pth,93,107,0
tracker256.pth,target21.pth,62,138,0
tracker256.pth,target23.pth,76,124,0
tracker256.pth,target25.pth,144,56,0
tracker256.pth,target27.pth,88,112,0
tracker256.pth,target29.pth,113,87,0
tracker256.pth,target31.pth,97,103,0
tracker256.pth,target33.pth,64,136,0
tracker256.pth,target35.pth,51,149,0
tracker256.pth,target37.pth,25,175,0
tracker256.pth,target39.pth,85,115,0
tracker256.pth,target41.pth,77,123,0
tracker256.pth,target43.pth,48,152,0
tracker256.pth,target45.pth,31,169,0
tracker256.pth,target47.pth,69,131,0
tracker256.pth,target49.pth,112,88,0
tracker256.pth,target51.pth,76,124,0
tracker256.pth,target53.pth,110,90,0
tracker256.pth,target55.pth,106,94,0
tracker256.pth,target57.pth,94,106,0
tracker256.pth,target59.pth,65,135,0
tracker256.pth,target61.pth,102,98,0
tracker256.pth,target63.pth,46,154,0
tracker256.pth,target65.pth,106,94,0
tracker256.pth,target67.pth,115,85,0
tracker256.pth,target69.pth,106,94,0
tracker256.pth,target71.pth,112,88,0
tracker256.pth,target73.pth,102,98,0
tracker256.pth,target75.pth,65,135,0
tracker256.pth,target77.pth,95,105,0
tracker256.pth,target79.pth,104,96,0
tracker256.pth,target81.pth,88,112,0
tracker256.pth,target83.pth,50,150,0
tracker256.pth,target85.pth,98,102,0
tracker256.pth,target87.pth,138,62,0
tracker256.pth,target89.pth,95,105,0
tracker256.pth,target91.pth,72,128,0
tracker256.pth,target93.pth,104,96,0
tracker256.pth,target95.pth,123,77,0
tracker256.pth,target97.pth,106,94,0
tracker256.pth,target99.pth,129,71,0
tracker256.pth,target101.pth,139,61,0
tracker256.pth,target103.pth,73,127,0
tracker256.pth,target105.pth,43,157,0
tracker256.pth,target107.pth,70,130,0
tracker256.pth,target109.pth,101,99,0
tracker256.pth,target111.pth,74,126,0
tracker256.pth,target113.pth,101,99,0
tracker256.pth,target115.pth,111,89,0
tracker256.pth,target117.pth,85,115,0
tracker256.pth,target119.pth,107,93,0
tracker256.pth,target121.pth,129,71,0
tracker256.pth,target123.pth,90,110,0
tracker256.pth,target125.pth,108,92,0
tracker256.pth,target127.pth,69,131,0
tracker256.pth,target129.pth,75,125,0
tracker256.pth,target131.pth,79,121,0
tracker256.pth,target133.pth,88,112,0
tracker256.pth,target135.pth,92,108,0
tracker256.pth,target137.pth,115,85,0
tracker256.pth,target139.pth,68,132,0
tracker256.pth,target141.pth,53,147,0
tracker256.pth,target143.pth,74,126,0
tracker256.pth,target145.pth,43,157,0
tracker256.pth,target147.pth,92,108,0
tracker256.pth,target149.pth,115,85,0
tracker256.pth,target151.pth,98,102,0
tracker256.pth,target153.pth,18,182,0
tracker256.pth,target155.pth,57,143,0
tracker256.pth,target157.pth,115,85,0
tracker256.pth,target159.pth,47,153,0
tracker256.pth,target161.pth,52,148,0
tracker256.pth,target163.pth,46,154,0
tracker256.pth,target165.pth,55,145,0
tracker256.pth,target167.pth,52,148,0
tracker256.pth,target169.pth,109,91,0
tracker256.pth,target171.pth,64,136,0
tracker256.pth,target173.pth,101,99,0
tracker256.pth,target175.pth,73,127,0
tracker256.pth,target177.pth,87,113,0
tracker256.pth,target179.pth,61,139,0
tracker256.pth,target181.pth,92,108,0
tracker256.pth,target183.pth,113,87,0
tracker256.pth,target185.pth,133,67,0
tracker256.pth,target187.pth,77,123,0
tracker256.pth,target189.pth,75,125,0
tracker256.pth,target191.pth,108,92,0
tracker256.pth,target193.pth,150,50,0
tracker256.pth,target195.pth,96,104,0
tracker256.pth,target197.pth,66,134,0
tracker256.pth,target199.pth,145,55,0
tracker256.pth,target201.pth,137,63,0
tracker256.pth,target203.pth,100,100,0
tracker256.pth,target205.pth,29,171,0
tracker256.pth,target207.pth,43,157,0
tracker256.pth,target209.pth,84,116,0
tracker256.pth,target211.pth,157,43,0
tracker256.pth,target213.pth,106,94,0
tracker256.pth,target215.pth,122,78,0
tracker256.pth,target217.pth,129,71,0
tracker256.pth,target219.pth,145,55,0
tracker256.pth,target221.pth,89,111,0
tracker256.pth,target223.pth,129,71,0
tracker256.pth,target225.pth,114,86,0
tracker256.pth,target227.pth,68,132,0
tracker256.pth,target229.pth,76,124,0
tracker256.pth,target231.pth,176,24,0
tracker256.pth,target233.pth,186,14,0
tracker256.pth,target235.pth,96,104,0
tracker256.pth,target237.pth,107,93,0
tracker256.pth,target239.pth,155,45,0
tracker256.pth,target241.pth,152,48,0
tracker256.pth,target243.pth,88,112,0
tracker256.pth,target245.pth,82,118,0
tracker256.pth,target247.pth,64,136,0
tracker256.pth,target249.pth,94,106,0
tracker256.pth,target251.pth,102,98,0
tracker256.pth,target253.pth,139,61,0
tracker256.pth,target255.pth,178,22,0
tracker256.pth,target257.pth,107,93,0
tracker256.pth,target259.pth,96,104,0
tracker256.pth,target261.pth,70,130,0
tracker256.pth,target263.pth,108,92,0
tracker256.pth,target265.pth,137,63,0
tracker256.pth,target267.pth,176,24,0
tracker256.pth,target269.pth,112,88,0
tracker256.pth,target271.pth,102,98,0
tracker256.pth,target273.pth,42,158,0
tracker256.pth,target275.pth,96,104,0
tracker258.pth,target1.pth,142,58,0
tracker258.pth,target3.pth,75,125,0
tracker258.pth,target5.pth,62,138,0
tracker258.pth,target7.pth,78,122,0
tracker258.pth,target9.pth,123,77,0
tracker258.pth,target11.pth,81,119,0
tracker258.pth,target13.pth,100,100,0
tracker258.pth,target15.pth,94,106,0
tracker258.pth,target17.pth,118,82,0
tracker258.pth,target19.pth,59,141,0
tracker258.pth,target21.pth,45,155,0
tracker258.pth,target23.pth,50,150,0
tracker258.pth,target25.pth,182,18,0
tracker258.pth,target27.pth,119,81,0
tracker258.pth,target29.pth,65,135,0
tracker258.pth,target31.pth,77,123,0
tracker258.pth,target33.pth,58,142,0
tracker258.pth,target35.pth,56,144,0
tracker258.pth,target37.pth,41,159,0
tracker258.pth,target39.pth,45,155,0
tracker258.pth,target41.pth,36,164,0
tracker258.pth,target43.pth,39,161,0
tracker258.pth,target45.pth,14,186,0
tracker258.pth,target47.pth,6,194,0
tracker258.pth,target49.pth,96,104,0
tracker258.pth,target51.pth,79,121,0
tracker258.pth,target53.pth,91,109,0
tracker258.pth,target55.pth,100,100,0
tracker258.pth,target57.pth,114,86,0
tracker258.pth,target59.pth,89,111,0
tracker258.pth,target61.pth,98,102,0
tracker258.pth,target63.pth,52,148,0
tracker258.pth,target65.pth,86,114,0
tracker258.pth,target67.pth,103,97,0
tracker258.pth,target69.pth,151,49,0
tracker258.pth,target71.pth,135,65,0
tracker258.pth,target73.pth,88,112,0
tracker258.pth,target75.pth,65,135,0
tracker258.pth,target77.pth,67,133,0
tracker258.pth,target79.pth,86,114,0
tracker258.pth,target81.pth,82,118,0
tracker258.pth,target83.pth,64,136,0
tracker258.pth,target85.pth,67,133,0
tracker258.pth,target87.pth,122,78,0
tracker258.pth,target89.pth,117,83,0
tracker258.pth,target91.pth,130,70,0
tracker258.pth,target93.pth,132,68,0
tracker258.pth,target95.pth,122,78,0
tracker258.pth,target97.pth,78,122,0
tracker258.pth,target99.pth,115,85,0
tracker258.pth,target101.pth,138,62,0
tracker258.pth,target103.pth,131,69,0
tracker258.pth,target105.pth,124,76,0
tracker258.pth,target107.pth,68,132,0
tracker258.pth,target109.pth,109,91,0
tracker258.pth,target111.pth,102,98,0
tracker258.pth,target113.pth,108,92,0
tracker258.pth,target115.pth,111,89,0
tracker258.pth,target117.pth,88,112,0
tracker258.pth,target119.pth,101,99,0
tracker258.pth,target121.pth,92,108,0
tracker258.pth,target123.pth,91,109,0
tracker258.pth,target125.pth,129,71,0
tracker258.pth,target127.pth,93,107,0
tracker258.pth,target129.pth,60,140,0
tracker258.pth,target131.pth,114,86,0
tracker258.pth,target133.pth,79,121,0
tracker258.pth,target135.pth,72,128,0
tracker258.pth,target137.pth,87,113,0
tracker258.pth,target139.pth,60,140,0
tracker258.pth,target141.pth,57,143,0
tracker258.pth,target143.pth,56,144,0
tracker258.pth,target145.pth,79,121,0
tracker258.pth,target147.pth,83,117,0
tracker258.pth,target149.pth,98,102,0
tracker258.pth,target151.pth,79,121,0
tracker258.pth,target153.pth,117,83,0
tracker258.pth,target155.pth,84,116,0
tracker258.pth,target157.pth,98,102,0
tracker258.pth,target159.pth,51,149,0
tracker258.pth,target161.pth,46,154,0
tracker258.pth,target163.pth,101,99,0
tracker258.pth,target165.pth,90,110,0
tracker258.pth,target167.pth,88,112,0
tracker258.pth,target169.pth,103,97,0
tracker258.pth,target171.pth,130,70,0
tracker258.pth,target173.pth,98,102,0
tracker258.pth,target175.pth,111,89,0
tracker258.pth,target177.pth,91,109,0
tracker258.pth,target179.pth,148,52,0
tracker258.pth,target181.pth,32,168,0
tracker258.pth,target183.pth,82,118,0
tracker258.pth,target185.pth,104,96,0
tracker258.pth,target187.pth,44,156,0
tracker258.pth,target189.pth,18,182,0
tracker258.pth,target191.pth,81,119,0
tracker258.pth,target193.pth,77,123,0
tracker258.pth,target195.pth,121,79,0
tracker258.pth,target197.pth,173,27,0
tracker258.pth,target199.pth,109,91,0
tracker258.pth,target201.pth,88,112,0
tracker258.pth,target203.pth,89,111,0
tracker258.pth,target205.pth,103,97,0
tracker258.pth,target207.pth,53,147,0
tracker258.pth,target209.pth,117,83,0
tracker258.pth,target211.pth,146,54,0
tracker258.pth,target213.pth,166,34,0
tracker258.pth,target215.pth,160,40,0
tracker258.pth,target217.pth,169,31,0
tracker258.pth,target219.pth,156,44,0
tracker258.pth,target221.pth,121,79,0
tracker258.pth,target223.pth,126,74,0
tracker258.pth,target225.pth,100,100,0
tracker258.pth,target227.pth,127,73,0
tracker258.pth,target229.pth,63,137,0
tracker258.pth,target231.pth,176,24,0
tracker258.pth,target233.pth,161,39,0
tracker258.pth,target235.pth,167,33,0
tracker258.pth,target237.pth,171,29,0
tracker258.pth,target239.pth,69,131,0
tracker258.pth,target241.pth,97,103,0
tracker258.pth,target243.pth,75,125,0
tracker258.pth,target245.pth,23,177,0
tracker258.pth,target247.pth,139,61,0
tracker258.pth,target249.pth,41,159,0
tracker258.pth,target251.pth,108,92,0
tracker258.pth,target253.pth,113,87,0
tracker258.pth,target255.pth,128,72,0
tracker258.pth,target257.pth,172,28,0
tracker258.pth,target259.pth,60,140,0
tracker258.pth,target261.pth,19,181,0
tracker258.pth,target263.pth,100,100,0
tracker258.pth,target265.pth,153,47,0
tracker258.pth,target267.pth,178,22,0
tracker258.pth,target269.pth,72,128,0
tracker258.pth,target271.pth,71,129,0
tracker258.pth,target273.pth,71,129,0
tracker258.pth,target275.pth,108,92,0
tracker260.pth,target1.pth,140,60,0
tracker260.pth,target3.pth,132,68,0
tracker260.pth,target5.pth,120,80,0
tracker260.pth,target7.pth,77,123,0
tracker260.pth,target9.pth,74,126,0
tracker260.pth,target11.pth,91,109,0
tracker260.pth,target13.pth,150,50,0
tracker260.pth,target15.pth,174,26,0
tracker260.pth,target17.pth,84,116,0
tracker260.pth,target19.pth,109,91,0
tracker260.pth,target21.pth,102,98,0
tracker260.pth,target23.pth,121,79,0
tracker260.pth,target25.pth,175,25,0
tracker260.pth,target27.pth,165,35,0
tracker260.pth,target29.pth,100,100,0
tracker260.pth,target31.pth,135,65,0
tracker260.pth,target33.pth,122,78,0
tracker260.pth,target35.pth,88,112,0
tracker260.pth,target37.pth,87,113,0
tracker260.pth,target39.pth,122,78,0
tracker260.pth,target41.pth,38,162,0
tracker260.pth,target43.pth,66,134,0
tracker260.pth,target45.pth,86,114,0
tracker260.pth,target47.pth,116,84,0
tracker260.pth,target49.pth,109,91,0
tracker260.pth,target51.pth,116,84,0
tracker260.pth,target53.pth,95,105,0
tracker260.pth,target55.pth,109,91,0
tracker260.pth,target57.pth,133,67,0
tracker260.pth,target59.pth,132,68,0
tracker260.pth,target61.pth,121,79,0
tracker260.pth,target63.pth,86,114,0
tracker260.pth,target65.pth,162,38,0
tracker260.pth,target67.pth,132,68,0
tracker260.pth,target69.pth,130,70,0
tracker260.pth,target71.pth,153,47,0
tracker260.pth,target73.pth,94,106,0
tracker260.pth,target75.pth,49,151,0
tracker260.pth,target77.pth,102,98,0
tracker260.pth,target79.pth,121,79,0
tracker260.pth,target81.pth,66,134,0
tracker260.pth,target83.pth,67,133,0
tracker260.pth,target85.pth,98,102,0
tracker260.pth,target87.pth,154,46,0
tracker260.pth,target89.pth,61,139,0
tracker260.pth,target91.pth,87,113,0
tracker260.pth,target93.pth,135,65,0
tracker260.pth,target95.pth,100,100,0
tracker260.pth,target97.pth,102,98,0
tracker260.pth,target99.pth,144,56,0
tracker260.pth,target101.pth,157,43,0
tracker260.pth,target103.pth,139,61,0
tracker260.pth,target105.pth,97,103,0
tracker260.pth,target107.pth,89,111,0
tracker260.pth,target109.pth,117,83,0
tracker260.pth,target111.pth,82,118,0
tracker260.pth,target113.pth,77,123,0
tracker260.pth,target115.pth,102,98,0
tracker260.pth,target117.pth,67,133,0
tracker260.pth,target119.pth,145,55,0
tracker260.pth,target121.pth,94,106,0
tracker260.pth,target123.pth,154,46,0
tracker260.pth,target125.pth,144,56,0
tracker260.pth,target127.pth,181,19,0
tracker260.pth,target129.pth,170,30,0
tracker260.pth,target131.pth,145,55,0
tracker260.pth,target133.pth,122,78,0
tracker260.pth,target135.pth,131,69,0
tracker260.pth,target137.pth,122,78,0
tracker260.pth,target139.pth,72,128,0
tracker260.pth,target141.pth,91,109,0
tracker260.pth,target143.pth,67,133,0
tracker260.pth,target145.pth,111,89,0
tracker260.pth,target147.pth,154,46,0
tracker260.pth,target149.pth,102,98,0
tracker260.pth,target151.pth,76,124,0
tracker260.pth,target153.pth,81,119,0
tracker260.pth,target155.pth,90,110,0
tracker260.pth,target157.pth,109,91,0
tracker260.pth,target159.pth,64,136,0
tracker260.pth,target161.pth,101,99,0
tracker260.pth,target163.pth,114,86,0
tracker260.pth,target165.pth,149,51,0
tracker260.pth,target167.pth,129,71,0
tracker260.pth,target169.pth,101,99,0
tracker260.pth,target171.pth,125,75,0
tracker260.pth,target173.pth,139,61,0
tracker260.pth,target175.pth,171,29,0
tracker260.pth,target177.pth,172,28,0
tracker260.pth,target179.pth,172,28,0
tracker260.pth,target181.pth,119,81,0
tracker260.pth,target183.pth,167,33,0
tracker260.pth,target185.pth,125,75,0
tracker260.pth,target187.pth,47,153,0
tracker260.pth,target189.pth,74,126,0
tracker260.pth,target191.pth,100,100,0
tracker260.pth,target193.pth,153,47,0
tracker260.pth,target195.pth,177,23,0
tracker260.pth,target197.pth,143,57,0
tracker260.pth,target199.pth,153,47,0
tracker260.pth,target201.pth,141,59,0
tracker260.pth,target203.pth,101,99,0
tracker260.pth,target205.pth,87,113,0
tracker260.pth,target207.pth,128,72,0
tracker260.pth,target209.pth,124,76,0
tracker260.pth,target211.pth,147,53,0
tracker260.pth,target213.pth,108,92,0
tracker260.pth,target215.pth,158,42,0
tracker260.pth,target217.pth,128,72,0
tracker260.pth,target219.pth,112,88,0
tracker260.pth,target221.pth,98,102,0
tracker260.pth,target223.pth,157,43,0
tracker260.pth,target225.pth,134,66,0
tracker260.pth,target227.pth,190,10,0
tracker260.pth,target229.pth,164,36,0
tracker260.pth,target231.pth,181,19,0
tracker260.pth,target233.pth,159,41,0
tracker260.pth,target235.pth,155,45,0
tracker260.pth,target237.pth,163,37,0
tracker260.pth,target239.pth,131,69,0
tracker260.pth,target241.pth,157,43,0
tracker260.pth,target243.pth,166,34,0
tracker260.pth,target245.pth,145,55,0
tracker260.pth,target247.pth,123,77,0
tracker260.pth,target249.pth,114,86,0
tracker260.pth,target251.pth,105,95,0
tracker260.pth,target253.pth,97,103,0
tracker260.pth,target255.pth,88,112,0
tracker260.pth,target257.pth,58,142,0
tracker260.pth,target259.pth,136,64,0
tracker260.pth,target261.pth,141,59,0
tracker260.pth,target263.pth,78,122,0
tracker260.pth,target265.pth,134,66,0
tracker260.pth,target267.pth,112,88,0
tracker260.pth,target269.pth,113,87,0
tracker260.pth,target271.pth,183,17,0
tracker260.pth,target273.pth,173,27,0
tracker260.pth,target275.pth,144,56,0
tracker262.pth,target1.pth,159,41,0
tracker262.pth,target3.pth,156,44,0
tracker262.pth,target5.pth,110,90,0
tracker262.pth,target7.pth,43,157,0
tracker262.pth,target9.pth,87,113,0
tracker262.pth,target11.pth,157,43,0
tracker262.pth,target13.pth,138,62,0
tracker262.pth,target15.pth,107,93,0
tracker262.pth,target17.pth,73,127,0
tracker262.pth,target19.pth,143,57,0
tracker262.pth,target21.pth,118,82,0
tracker262.pth,target23.pth,144,56,0
tracker262.pth,target25.pth,178,22,0
tracker262.pth,target27.pth,134,66,0
tracker262.pth,target29.pth,143,57,0
tracker262.pth,target31.pth,142,58,0
tracker262.pth,target33.pth,150,50,0
tracker262.pth,target35.pth,129,71,0
tracker262.pth,target37.pth,93,107,0
tracker262.pth,target39.pth,84,116,0
tracker262.pth,target41.pth,68,132,0
tracker262.pth,target43.pth,37,163,0
tracker262.pth,target45.pth,56,144,0
tracker262.pth,target47.pth,128,72,0
tracker262.pth,target49.pth,161,39,0
tracker262.pth,target51.pth,150,50,0
tracker262.pth,target53.pth,154,46,0
tracker262.pth,target55.pth,122,78,0
tracker262.pth,target57.pth,141,59,0
tracker262.pth,target59.pth,172,28,0
tracker262.pth,target61.pth,134,66,0
tracker262.pth,target63.pth,115,85,0
tracker262.pth,target65.pth,187,13,0
tracker262.pth,target67.pth,134,66,0
tracker262.pth,target69.pth,125,75,0
tracker262.pth,target71.pth,157,43,0
tracker262.pth,target73.pth,80,120,0
tracker262.pth,target75.pth,45,155,0
tracker262.pth,target77.pth,99,101,0
tracker262.pth,target79.pth,101,99,0
tracker262.pth,target81.pth,87,113,0
tracker262.pth,target83.pth,64,136,0
tracker262.pth,target85.pth,143,57,0
tracker262.pth,target87.pth,151,49,0
tracker262.pth,target89.pth,95,105,0
tracker262.pth,target91.pth,105,95,0
tracker262.pth,target93.pth,144,56,0
tracker262.pth,target95.pth,106,94,0
tracker262.pth,target97.pth,100,100,0
tracker262.pth,target99.pth,114,86,0
tracker262.pth,target101.pth,125,75,0
tracker262.pth,target103.pth,132,68,0
tracker262.pth,target105.pth,80,120,0
tracker262.pth,target107.pth,125,75,0
tracker262.pth,target109.pth,147,53,0
tracker262.pth,target111.pth,99,101,0
tracker262.pth,target113.pth,71,129,0
tracker262.pth,target115.pth,96,104,0
tracker262.pth,target117.pth,130,70,0
tracker262.pth,target119.pth,137,63,0
tracker262.pth,target121.pth,98,102,0
tracker262.pth,target123.pth,158,42,0
tracker262.pth,target125.pth,162,38,0
tracker262.pth,target127.pth,182,18,0
tracker262.pth,target129.pth,180,20,0
tracker262.pth,target131.pth,149,51,0
tracker262.pth,target133.pth,136,64,0
tracker262.pth,target135.pth,167,33,0
tracker262.pth,target137.pth,166,34,0
tracker262.pth,target139.pth,157,43,0
tracker262.pth,target141.pth,157,43,0
tracker262.pth,target143.pth,124,76,0
tracker262.pth,target145.pth,131,69,0
tracker262.pth,target147.pth,152,48,0
tracker262.pth,target149.pth,124,76,0
tracker262.pth,target151.pth,124,76,0
tracker262.pth,target153.pth,144,56,0
tracker262.pth,target155.pth,85,115,0
tracker262.pth,target157.pth,116,84,0
tracker262.pth,target159.pth,97,103,0
tracker262.pth,target161.pth,110,90,0
tracker262.pth,target163.pth,132,68,0
tracker262.pth,target165.pth,153,47,0
tracker262.pth,target167.pth,132,68,0
tracker262.pth,target169.pth,106,94,0
tracker262.pth,target171.pth,35,165,0
tracker262.pth,target173.pth,83,117,0
tracker262.pth,target175.pth,142,58,0
tracker262.pth,target177.pth,136,64,0
tracker262.pth,target179.pth,107,93,0
tracker262.pth,target181.pth,177,23,0
tracker262.pth,target183.pth,157,43,0
tracker262.pth,target185.pth,135,65,0
tracker262.pth,target187.pth,50,150,0
tracker262.pth,target189.pth,105,95,0
tracker262.pth,target191.pth,128,72,0
tracker262.pth,target193.pth,158,42,0
tracker262.pth,target195.pth,128,72,0
tracker262.pth,target197.pth,127,73,0
tracker262.pth,target199.pth,123,77,0
tracker262.pth,target201.pth,135,65,0
tracker262.pth,target203.pth,62,138,0
tracker262.pth,target205.pth,110,90,0
tracker262.pth,target207.pth,153,47,0
tracker262.pth,target209.pth,152,48,0
tracker262.pth,target211.pth,160,40,0
tracker262.pth,target213.pth,145,55,0
tracker262.pth,target215.pth,178,22,0
tracker262.pth,target217.pth,161,39,0
tracker262.pth,target219.pth,152,48,0
tracker262.pth,target221.pth,127,73,0
tracker262.pth,target223.pth,178,22,0
tracker262.pth,target225.pth,156,44,0
tracker262.pth,target227.pth,155,45,0
tracker262.pth,target229.pth,134,66,0
tracker262.pth,target231.pth,178,22,0
tracker262.pth,target233.pth,163,37,0
tracker262.pth,target235.pth,143,57,0
tracker262.pth,target237.pth,169,31,0
tracker262.pth,target239.pth,140,60,0
tracker262.pth,target241.pth,156,44,0
tracker262.pth,target243.pth,153,47,0
tracker262.pth,target245.pth,134,66,0
tracker262.pth,target247.pth,126,74,0
tracker262.pth,target249.pth,152,48,0
tracker262.pth,target251.pth,145,55,0
tracker262.pth,target253.pth,134,66,0
tracker262.pth,target255.pth,122,78,0
tracker262.pth,target257.pth,92,108,0
tracker262.pth,target259.pth,112,88,0
tracker262.pth,target261.pth,193,7,0
tracker262.pth,target263.pth,29,171,0
tracker262.pth,target265.pth,47,153,0
tracker262.pth,target267.pth,132,68,0
tracker262.pth,target269.pth,194,6,0
tracker262.pth,target271.pth,181,19,0
tracker262.pth,target273.pth,164,36,0
tracker262.pth,target275.pth,176,24,0
tracker264.pth,target1.pth,144,56,0
tracker264.pth,target3.pth,178,22,0
tracker264.pth,target5.pth,115,85,0
tracker264.pth,target7.pth,111,89,0
tracker264.pth,target9.pth,89,111,0
tracker264.pth,target11.pth,113,87,0
tracker264.pth,target13.pth,139,61,0
tracker264.pth,target15.pth,159,41,0
tracker264.pth,target17.pth,111,89,0
tracker264.pth,target19.pth,112,88,0
tracker264.pth,target21.pth,93,107,0
tracker264.pth,target23.pth,83,117,0
tracker264.pth,target25.pth,169,31,0
tracker264.pth,target27.pth,110,90,0
tracker264.pth,target29.pth,97,103,0
tracker264.pth,target31.pth,135,65,0
tracker264.pth,target33.pth,147,53,0
tracker264.pth,target35.pth,82,118,0
tracker264.pth,target37.pth,116,84,0
tracker264.pth,target39.pth,88,112,0
tracker264.pth,target41.pth,107,93,0
tracker264.pth,target43.pth,57,143,0
tracker264.pth,target45.pth,71,129,0
tracker264.pth,target47.pth,137,63,0
tracker264.pth,target49.pth,137,63,0
tracker264.pth,target51.pth,143,57,0
tracker264.pth,target53.pth,87,113,0
tracker264.pth,target55.pth,91,109,0
tracker264.pth,target57.pth,72,128,0
tracker264.pth,target59.pth,83,117,0
tracker264.pth,target61.pth,134,66,0
tracker264.pth,target63.pth,111,89,0
tracker264.pth,target65.pth,174,26,0
tracker264.pth,target67.pth,123,77,0
tracker264.pth,target69.pth,143,57,0
tracker264.pth,target71.pth,111,89,0
tracker264.pth,target73.pth,102,98,0
tracker264.pth,target75.pth,53,147,0
tracker264.pth,target77.pth,133,67,0
tracker264.pth,target79.pth,114,86,0
tracker264.pth,target81.pth,65,135,0
tracker264.pth,target83.pth,47,153,0
tracker264.pth,target85.pth,126,74,0
tracker264.pth,target87.pth,160,40,0
tracker264.pth,target89.pth,73,127,0
tracker264.pth,target91.pth,93,107,0
tracker264.pth,target93.pth,121,79,0
tracker264.pth,target95.pth,137,63,0
tracker264.pth,target97.pth,104,96,0
tracker264.pth,target99.pth,124,76,0
tracker264.pth,target101.pth,114,86,0
tracker264.pth,target103.pth,45,155,0
tracker264.pth,target105.pth,28,172,0
tracker264.pth,target107.pth,91,109,0
tracker264.pth,target109.pth,73,127,0
tracker264.pth,target111.pth,77,123,0
tracker264.pth,target113.pth,45,155,0
tracker264.pth,target115.pth,81,119,0
tracker264.pth,target117.pth,102,98,0
tracker264.pth,target119.pth,135,65,0
tracker264.pth,target121.pth,162,38,0
tracker264.pth,target123.pth,156,44,0
tracker264.pth,target125.pth,142,58,0
tracker264.pth,target127.pth,141,59,0
tracker264.pth,target129.pth,90,110,0
tracker264.pth,target131.pth,122,78,0
tracker264.pth,target133.pth,136,64,0
tracker264.pth,target135.pth,145,55,0
tracker264.pth,target137.pth,113,87,0
tracker264.pth,target139.pth,109,91,0
tracker264.pth,target141.pth,92,108,0
tracker264.pth,target143.pth,49,151,0
tracker264.pth,target145.pth,52,148,0
tracker264.pth,target147.pth,93,107,0
tracker264.pth,target149.pth,84,116,0
tracker264.pth,target151.pth,109,91,0
tracker264.pth,target153.pth,157,43,0
tracker264.pth,target155.pth,111,89,0
tracker264.pth,target157.pth,148,52,0
tracker264.pth,target159.pth,125,75,0
tracker264.pth,target161.pth,76,124,0
tracker264.pth,target163.pth,144,56,0
tracker264.pth,target165.pth,106,94,0
tracker264.pth,target167.pth,109,91,0
tracker264.pth,target169.pth,112,88,0
tracker264.pth,target171.pth,110,90,0
tracker264.pth,target173.pth,52,148,0
tracker264.pth,target175.pth,102,98,0
tracker264.pth,target177.pth,104,96,0
tracker264.pth,target179.pth,96,104,0
tracker264.pth,target181.pth,135,65,0
tracker264.pth,target183.pth,135,65,0
tracker264.pth,target185.pth,122,78,0
tracker264.pth,target187.pth,83,117,0
tracker264.pth,target189.pth,95,105,0
tracker264.pth,target191.pth,133,67,0
tracker264.pth,target193.pth,120,80,0
tracker264.pth,target195.pth,119,81,0
tracker264.pth,target197.pth,108,92,0
tracker264.pth,target199.pth,143,57,0
tracker264.pth,target201.pth,77,123,0
tracker264.pth,target203.pth,120,80,0
tracker264.pth,target205.pth,127,73,0
tracker264.pth,target207.pth,137,63,0
tracker264.pth,target209.pth,136,64,0
tracker264.pth,target211.pth,136,64,0
tracker264.pth,target213.pth,171,29,0
tracker264.pth,target215.pth,163,37,0
tracker264.pth,target217.pth,159,41,0
tracker264.pth,target219.pth,161,39,0
tracker264.pth,target221.pth,187,13,0
tracker264.pth,target223.pth,176,24,0
tracker264.pth,target225.pth,155,45,0
tracker264.pth,target227.pth,180,20,0
tracker264.pth,target229.pth,187,13,0
tracker264.pth,target231.pth,164,36,0
tracker264.pth,target233.pth,199,1,0
tracker264.pth,target235.pth,196,4,0
tracker264.pth,target237.pth,144,56,0
tracker264.pth,target239.pth,142,58,0
tracker264.pth,target241.pth,155,45,0
tracker264.pth,target243.pth,99,101,0
tracker264.pth,target245.pth,73,127,0
tracker264.pth,target247.pth,112,88,0
tracker264.pth,target249.pth,99,101,0
tracker264.pth,target251.pth,86,114,0
tracker264.pth,target253.pth,118,82,0
tracker264.pth,target255.pth,59,141,0
tracker264.pth,target257.pth,104,96,0
tracker264.pth,target259.pth,120,80,0
tracker264.pth,target261.pth,79,121,0
tracker264.pth,target263.pth,108,92,0
tracker264.pth,target265.pth,141,59,0
